"id_no","binomial","seasonal","full_habitat_code","habitat_code","elevation_lower","elevation_upper","xmin","xmax","ymin","ymax","path"
58679,"Pelophylax nigromaculatus",1,"1.4|3.4|4.6|5.4|5.5|5.6|5.7|5.8|14.1|14.2|15.1|15.2|15.3|15.7","1.4|3.4|4.6|5.4|5.5|5.6|5.7|5.8|14.1|14.2|15.1|15.2|15.3|15.7",0,9000,9566469,13708469,2981077,5892077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58679_1.tif"
59457,"Paramesotriton chinensis",1,"1.6|5.1","1.6|5.1",0,9000,10460469,11771469,2920077,3717077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_59457_1.tif"
59114,"Salamandrella keyserlingii",1,"1.1|1.2|1.4|3.1|3.4|5.2|5.4|5.7|5.8|5.10|14.1","1.1|1.2|1.4|3.1|3.4|5.2|5.4|5.7|5.8|5.10|14.1",0,9000,4151469,17096469,4754077,6949077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_59114_1.tif"
58298,"Hoplobatrachus crassus",1,"1.4|1.5|1.6|4.5|4.6|5.4|5.7|5.8|14.1|14.4|14.5|15.1|15.2|15.9","1.4|1.5|1.6|4.5|4.6|5.4|5.7|5.8|14.1|14.4|14.5|15.1|15.2|15.9",0,9000,7029469,9396469,753077,3487077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58298_1.tif"
58420,"Quasipaa boulengeri",1,"5.1","5.1",0,9000,9908469,11092469,2836077,4110077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58420_1.tif"
58750,"Pseudorana weiningensis",1,"3.7|4.7|5.1","3.7|4.7|5.1",1700,2950,9848469,10127469,3117077,3594077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58750_1.tif"
58347,"Limnonectes laticeps",1,"1.6|1.9|5.1|5.2","1.6|1.9|5.1|5.2",50,1400,8788469,11335469,-442923,3528077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58347_1.tif"
58407,"Ingerana borealis",1,"1.6|5.1|5.7|5.8|15.9","1.6|5.1|5.7|5.8|15.9",0,9000,8657469,9321469,2814077,3528077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58407_1.tif"
119243256,"Amolops albispinus",1,"1.6|5.1","1.6|5.1",60,500,10983469,11193469,2763077,2929077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_119243256_1.tif"
58953,"Polypedates leucomystax",1,"1.6|1.9|3.6|4.6|5.5|5.6|5.7|5.8|5.9|13.5|14.1|14.2|14.4|14.5|15.1|15.2|15.7|15.8","1.6|1.9|3.6|4.6|5.5|5.6|5.7|5.8|5.9|14.1|14.2|14.4|14.5|15.1|15.2|15.7|15.8",0,9000,8475469,12283469,-1316923,3598077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58953_1.tif"
58646,"Rana longicrus",1,"1.6|5.4|5.7|5.8|14.1|15.2","1.6|5.4|5.7|5.8|14.1|15.2",0,9000,11637469,11762469,2953077,3121077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58646_1.tif"
58260,"Euphlyctis cyanophlyctis",1,"1.5|1.6|3.5|5.1|5.2|5.4|5.6|5.7|5.8|5.9|5.16|14.1|15.1|15.2|15.3|15.7|15.9","1.5|1.6|3.5|5.1|5.2|5.4|5.6|5.7|5.8|5.9|5.16|14.1|15.1|15.2|15.3|15.7|15.9",0,2500,5322469,9328469,753077,4302077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58260_1.tif"
58269,"Fejervarya cancrivora",1,"1.7|5.4|5.5|5.6|5.7|5.8|5.16|12.5|13.4|14.1|14.2|14.6|15.7|15.8","1.7|5.4|5.5|5.6|5.7|5.8|5.16|14.1|14.2|15.7|15.8",0,9000,9035469,12283469,-1316923,2740077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58269_1.tif"
57553,"Leptobrachium hainanense",1,"1.6|1.9|5.1","1.6|1.9|5.1",270,1000,10493469,10649469,2303077,2416077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57553_1.tif"
59460,"Paramesotriton hongkongensis",1,"1.6|5.1","1.6|5.1",30,940,10970469,11038469,2762077,2949077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_59460_1.tif"
57657,"Megophrys wuliangshanensis",1,"1.9|5.1","1.9|5.1",0,9000,9073469,9767469,2903077,3218077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57657_1.tif"
145404583,"Amolops yunkaiensis",1,"1.6|5.1","1.6|5.1",337,987,10751469,10758469,2716077,2729077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_145404583_1.tif"
58859,"Gracixalus jinxiuensis",1,"1.9|5.1|5.7|5.8","1.9|5.1|5.7|5.8",1080,2050,9998469,10901469,2760077,3177077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58859_1.tif"
58582,"Sylvirana cubitalis",1,"1.6|5.1","1.6|5.1",500,760,9288469,10919469,1031077,3237077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58582_1.tif"
16129,"Paramesotriton deloustali",1,"1.6|1.9|5.1","1.6|1.9|5.1",600,1900,9971469,10402469,2627077,2891077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_16129_1.tif"
145405080,"Leptobrachella maoershanensis",1,"1.9","1.9",1550,1550,10643469,10665469,3179077,3210077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_145405080_1.tif"
58742,"Hylarana tytleri",1,"1.6|3.6|5.5|5.6|5.7|5.8|15.8","1.6|3.6|5.5|5.6|5.7|5.8|15.8",0,9000,7785469,9274469,2609077,3518077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58742_1.tif"
58959,"Kurixalus naso",1,"1.5|1.9|3.6|4.6|5.8","1.5|1.9|3.6|4.6|5.8",0,9000,8795469,9352469,3116077,3538077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58959_1.tif"
58711,"Odorrana schmackeri",1,"1.6|1.9|5.1","1.6|1.9|5.1",0,9000,9920469,11707469,2876077,4089077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58711_1.tif"
136138,"Amolops mengyangensis",1,"1.6|1.9|5.1","1.6|1.9|5.1",680,1900,9695469,10306469,2518077,2878077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_136138_1.tif"
57577,"Leptobrachella ventripunctata",1,"1.6|5.1","1.6|5.1",0,9000,9792469,9809469,2774077,2798077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57577_1.tif"
57625,"Leptobrachium boringii",1,"1.4","1.4",600,1700,9863469,10653469,3381077,3878077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57625_1.tif"
57609,"Scutiger chintingensis",1,"1.9|5.1","1.9|5.1",2500,3400,9941469,9988469,3588077,3768077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57609_1.tif"
58738,"Glandirana tientaiensis",1,"1.4|1.6|5.1","1.4|1.6|5.1",100,700,11334469,11690469,3484077,3747077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58738_1.tif"
57855,"Kaloula pulchra",1,"1.5|1.6|3.6|4.6|5.4|5.8|14.1|14.3|14.4|14.5|14.6|15.2|15.5|15.7|15.9","1.5|1.6|3.6|4.6|5.4|5.8|14.1|14.4|14.5|15.2|15.5|15.7|15.9",0,750,7335469,11563469,-641923,3433077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57855_1.tif"
58222,"Amolops monticola",1,"1.4|5.1","1.4|5.1",0,9000,8322469,9427469,3153077,3683077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58222_1.tif"
58608,"Odorrana graminea",1,"1.9|5.1","1.9|5.1",0,9000,10126469,11393469,2350077,3415077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58608_1.tif"
58317,"Liurana alpina",1,"1.9","1.9",2400,3200,9177469,9187469,3586077,3598077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58317_1.tif"
19304,"Ranodon sibiricus",1,"1.4|5.1|5.7|5.9","1.4|5.1|5.7|5.9",0,9000,7617469,7847469,5129077,5223077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_19304_1.tif"
78528792,"Pachytriton changi",1,"1.6|1.9|5.1","1.6|1.9|5.1",800,1400,10877469,10903469,3079077,3100077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_78528792_1.tif"
59083,"Batrachuperus karlschmidti",1,"5.1","5.1",0,9000,9814469,9872469,3620077,3687077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_59083_1.tif"
59113,"Liua tsinpaensis",1,"1.9|5.1","1.9|5.1",1770,1860,10265469,10729469,3880077,4105077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_59113_1.tif"
59102,"Hynobius formosanus",1,"1.4|5.1","1.4|5.1",2600,3500,11658469,11700469,2894077,2991077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_59102_1.tif"
58413,"Occidozyga martensii",1,"1.6|5.2|5.4|5.7|5.8|15.2|15.7|15.9","1.6|5.2|5.4|5.7|5.8|15.2|15.7|15.9",0,9000,9392469,10838469,554077,3210077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58413_1.tif"
57633,"Megophrys brachykolos",1,"1.6|5.1","1.6|5.1",0,9000,10983469,11025469,2757077,2798077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57633_1.tif"
61863,"Amolops medogensis",1,"1.6|1.9|5.1","1.6|1.9|5.1",700,1820,9176469,9212469,3569077,3607077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_61863_1.tif"
58642,"Hydrophylax leptoglossa",1,"1.5|1.6|1.9|5.1|5.5","1.5|1.6|1.9|5.1|5.5",15,700,8638469,9663469,1534077,3593077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58642_1.tif"
88370789,"Nanorana aenea",1,"1.9","1.9",1280,2050,9425469,10150469,2258077,3077077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_88370789_1.tif"
58665,"Papurana milleti",1,"1.6|1.9|5.1|5.5|5.7|15.2","1.6|1.9|5.1|5.5|5.7|15.2",600,1200,9790469,10501469,1490077,2714077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58665_1.tif"
58411,"Occidozyga lima",1,"1.5|4.6|5.1|5.4|5.6|5.7|5.8|15.2|15.7|15.8|15.9","1.5|4.6|5.1|5.4|5.6|5.7|5.8|15.2|15.7|15.8|15.9",0,750,8437469,11574469,-1116923,3337077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58411_1.tif"
58864,"Raorchestes longchuanensis",1,"3.6","3.6",0,9000,9407469,10062469,2647077,3126077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58864_1.tif"
57639,"Megophrys jingdongensis",1,"1.9|5.1","1.9|5.1",0,9000,9705469,10064469,2759077,3114077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57639_1.tif"
145432675,"Scutiger tengchongensis",1,"1.9|5.1","1.9|5.1",3000,3000,9526469,9530469,3156077,3161077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_145432675_1.tif"
78521671,"Odorrana cangyuanensis",1,"1.6|5.1","1.6|5.1",700,800,9541469,9582469,2878077,2930077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_78521671_1.tif"
58209,"Amolops hainanensis",1,"1.6|5.1","1.6|5.1",80,960,10504469,10651469,2303077,2436077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58209_1.tif"
159251,"Amolops splendissimus",1,"1.9|5.1","1.9|5.1",1850,2400,9878469,10045469,2748077,2837077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_159251_1.tif"
58230,"Amolops wuyiensis",1,"1.6|1.9|5.1","1.6|1.9|5.1",100,1300,11333469,11695469,3095077,3661077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58230_1.tif"
59014,"Zhangixalus prasinatus",1,"1.6|3.6|14.1|14.3|14.4|14.6","1.6|3.6|14.1|14.4",0,9000,11698469,11739469,3038077,3082077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_59014_1.tif"
59483,"Tylototriton hainanensis",1,"1.6|1.9|5.7|5.8","1.6|1.9|5.7|5.8",770,1100,10509469,10609469,2338077,2391077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_59483_1.tif"
57651,"Megophrys parva",1,"1.5|1.6|1.9|5.1|5.2","1.5|1.6|1.9|5.1|5.2",0,9000,8174469,10253469,985077,3535077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57651_1.tif"
57891,"Microhyla pulchra",1,"1.5|2.2|3.6|4.5|5.8|14.1|14.4|14.6|15.2|15.5|15.7|15.8","1.5|2.2|3.6|4.5|5.8|14.1|14.4|15.2|15.5|15.7|15.8",0,1100,9468469,11545469,1349077,3999077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57891_1.tif"
58220,"Amolops mantzorum",1,"1.4|3.4|5.1","1.4|3.4|5.1",1000,3800,9557469,10120469,3261077,4031077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58220_1.tif"
58753,"Rana zhenhaiensis",1,"1.6|1.9|4.5|5.8|15.2|15.7","1.6|1.9|4.5|5.8|15.2|15.7",0,9000,10619469,11784469,2666077,3978077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58753_1.tif"
57649,"Megophrys pachyproctus",1,"1.9|5.1","1.9|5.1",0,9000,9207469,9227469,3589077,3608077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57649_1.tif"
58202,"Amolops bellulus",1,"1.9|5.1","1.9|5.1",0,9000,9461469,9535469,3205077,3426077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58202_1.tif"
58210,"Amolops hongkongensis",1,"1.6|5.1","1.6|5.1",20,790,10997469,11025469,2767077,2796077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58210_1.tif"
58792,"Feihyla palpebralis",1,"1.6|1.9|5.1|5.4|5.7|5.8","1.6|1.9|5.1|5.4|5.7|5.8",0,9000,9973469,10497469,1455077,2892077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58792_1.tif"
145404677,"Gracixalus guangdongensis",1,"1.6|1.9","1.6|1.9",600,1600,10695469,10991469,2723077,3108077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_145404677_1.tif"
58815,"Raorchestes andersoni",1,"1.6|5.4|5.8","1.6|5.4|5.8",0,9000,8779469,9443469,3100077,3503077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58815_1.tif"
57658,"Megophrys wushanensis",1,"1.9|5.1","1.9|5.1",945,1200,10058469,10801469,3738077,4046077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57658_1.tif"
58951,"Zhangixalus hungfuensis",1,"1.6|1.9|3.6|5.1|5.7","1.6|1.9|3.6|5.1|5.7",0,9000,9960469,10678469,2952077,3849077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58951_1.tif"
145400860,"Nasutixalus yingjiangensis",1,"1.9","1.9",1610,1610,9413469,9421469,3033077,3062077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_145400860_1.tif"
59090,"Hynobius arisanensis",1,"1.4|5.1|5.9","1.4|5.1|5.9",0,9000,11637469,11697469,2792077,2960077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_59090_1.tif"
59031,"Theloderma asperum",1,"1.6|1.9|5.8","1.6|1.9|5.8",0,9000,8106469,10657469,358077,3619077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_59031_1.tif"
78520013,"Megophrys lini",1,"1.9|5.1","1.9|5.1",1100,1610,10961469,11025469,3184077,3279077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_78520013_1.tif"
145405617,"Leptobrachella tengchongensis",1,"1.9","1.9",2000,2300,9520469,9529469,3119077,3138077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_145405617_1.tif"
58716,"Rana shuchinae",1,"3.7|4.7|5.1|5.2|5.4|5.7|5.8","3.7|4.7|5.1|5.2|5.4|5.7|5.8",3000,38000,9466469,9985469,3323077,3578077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58716_1.tif"
54722,"Bufo pageoti",1,"1.9|5.1","1.9|5.1",0,9000,9009469,10040469,2700077,3228077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_54722_1.tif"
58226,"Odorrana tormota",1,"1.4|1.6|1.9|5.1","1.4|1.6|1.9|5.1",150,1300,11299469,11676469,3536077,3801077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58226_1.tif"
59484,"Tylototriton kweichowensis",1,"3.6|4.7|5.1|5.7|5.8","3.6|4.7|5.1|5.7|5.8",1500,2400,9975469,10333469,3261077,3458077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_59484_1.tif"
59482,"Tylototriton asperrimus",1,"1.6|1.9|5.7|5.8","1.6|1.9|5.7|5.8",0,9000,10026469,11269469,2766077,3858077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_59482_1.tif"
57601,"Oreolalax rugosus",1,"1.9|4.7|5.1","1.9|4.7|5.1",1800,3500,9682469,9956469,3169077,3562077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57601_1.tif"
136042,"Rhacophorus rhodopus",1,"1.6|1.9|5.1|5.2|5.7|5.8|14.3|14.4","1.6|1.9|5.1|5.2|5.7|5.8|14.4",250,2100,9056469,10663469,1455077,3644077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_136042_1.tif"
58549,"Rana asiatica",1,"1.4|5.1|5.2|5.7|5.8|14.1|14.2|15.2","1.4|5.1|5.2|5.7|5.8|14.1|14.2|15.2",0,9000,7210469,8431469,4798077,5257077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58549_1.tif"
57587,"Megophrys koui",1,"1.6|1.9|5.1","1.6|1.9|5.1",0,9000,9791469,10797469,1517077,2980077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_57587_1.tif"
58787,"Chirixalus doriae",1,"1.6|1.9|3.6|5.4|5.7|5.8|15.7|15.8","1.6|1.9|3.6|5.4|5.7|5.8|15.7|15.8",0,1630,9125469,10714469,1423077,3475077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58787_1.tif"
58205,"Amolops chunganensis",1,"1.6|1.9","1.6|1.9",700,1900,9860469,11584469,2953077,4093077,"/home/jhanson/aoh-data/AMPHIBIANS/FRC_58205_1.tif"
